"state","city","datePosted","nanny_jobsPosted"
"IL","aurora",2020-08-17,1
"IL","champaign",2020-06-23,1
"IL","champaign",2020-06-30,2
"IL","champaign",2020-07-08,2
"IL","champaign",2020-07-12,4
"IL","champaign",2020-08-04,4
"IL","champaign",2020-08-06,4
"IL","champaign",2020-08-08,2
"IL","champaign",2020-08-10,2
"IL","chicago",2020-06-22,1
"IL","chicago",2020-06-25,1
"IL","chicago",2020-06-27,1
"IL","chicago",2020-07-01,2
"IL","chicago",2020-07-02,3
"IL","chicago",2020-07-03,2
"IL","chicago",2020-07-04,1
"IL","chicago",2020-07-05,1
"IL","chicago",2020-07-06,2
"IL","chicago",2020-07-07,5
"IL","chicago",2020-07-08,4
"IL","chicago",2020-07-09,1
"IL","chicago",2020-07-10,2
"IL","chicago",2020-07-15,3
"IL","chicago",2020-07-16,6
"IL","chicago",2020-07-17,7
"IL","chicago",2020-07-18,3
"IL","chicago",2020-07-20,5
"IL","chicago",2020-07-21,3
"IL","chicago",2020-07-22,3
"IL","chicago",2020-07-24,2
"IL","chicago",2020-07-27,3
"IL","chicago",2020-07-28,4
"IL","chicago",2020-07-29,4
"IL","chicago",2020-07-30,2
"IL","chicago",2020-07-31,2
"IL","chicago",2020-08-03,4
"IL","chicago",2020-08-04,35
"IL","chicago",2020-08-05,4
"IL","chicago",2020-08-06,12
"IL","chicago",2020-08-07,16
"IL","chicago",2020-08-08,6
"IL","chicago",2020-08-09,7
"IL","chicago",2020-08-10,6
"IL","chicago",2020-08-11,1
"IL","chicago",2020-08-12,2
"IL","chicago",2020-08-13,1
"IL","chicago",2020-08-14,5
"IL","chicago",2020-08-15,5
"IL","chicago",2020-08-16,3
"IL","chicago",2020-08-17,5
"IL","elgin",2020-06-22,1
"IL","elgin",2020-07-05,2
"IL","elgin",2020-07-06,2
"IL","elgin",2020-07-07,2
"IL","elgin",2020-07-10,3
"IL","elgin",2020-07-14,4
"IL","elgin",2020-07-15,1
"IL","elgin",2020-07-17,6
"IL","elgin",2020-07-18,2
"IL","elgin",2020-07-19,2
"IL","elgin",2020-07-23,1
"IL","elgin",2020-07-27,1
"IL","elgin",2020-07-28,1
"IL","elgin",2020-07-30,1
"IL","elgin",2020-08-04,42
"IL","elgin",2020-08-05,5
"IL","elgin",2020-08-06,10
"IL","elgin",2020-08-07,4
"IL","elgin",2020-08-08,8
"IL","elgin",2020-08-09,6
"IL","elgin",2020-08-10,3
"IL","elgin",2020-08-11,3
"IL","elgin",2020-08-12,3
"IL","elgin",2020-08-13,5
"IL","elgin",2020-08-15,2
"IL","elgin",2020-08-16,2
"IL","elgin",2020-08-17,1
"IL","joliet",2020-07-02,1
"IL","joliet",2020-07-08,2
"IL","joliet",2020-07-09,3
"IL","joliet",2020-07-11,2
"IL","joliet",2020-07-14,1
"IL","joliet",2020-07-15,1
"IL","joliet",2020-07-17,2
"IL","joliet",2020-07-18,5
"IL","joliet",2020-07-19,1
"IL","joliet",2020-07-23,1
"IL","joliet",2020-07-27,1
"IL","joliet",2020-07-28,2
"IL","joliet",2020-08-03,1
"IL","joliet",2020-08-04,69
"IL","joliet",2020-08-05,7
"IL","joliet",2020-08-06,5
"IL","joliet",2020-08-07,6
"IL","joliet",2020-08-08,13
"IL","joliet",2020-08-09,5
"IL","joliet",2020-08-10,2
"IL","joliet",2020-08-11,5
"IL","joliet",2020-08-12,6
"IL","joliet",2020-08-13,4
"IL","joliet",2020-08-14,4
"IL","joliet",2020-08-15,1
"IL","joliet",2020-08-16,2
"IL","joliet",2020-08-17,2
"IL","naperville",2020-06-22,1
"IL","naperville",2020-07-02,1
"IL","naperville",2020-07-04,2
"IL","naperville",2020-07-05,3
"IL","naperville",2020-07-06,3
"IL","naperville",2020-07-07,3
"IL","naperville",2020-07-08,3
"IL","naperville",2020-07-09,1
"IL","naperville",2020-07-10,2
"IL","naperville",2020-07-11,2
"IL","naperville",2020-07-14,1
"IL","naperville",2020-07-15,1
"IL","naperville",2020-07-16,1
"IL","naperville",2020-07-17,6
"IL","naperville",2020-07-18,4
"IL","naperville",2020-07-23,1
"IL","naperville",2020-07-24,1
"IL","naperville",2020-07-27,1
"IL","naperville",2020-07-28,3
"IL","naperville",2020-07-30,1
"IL","naperville",2020-07-31,1
"IL","naperville",2020-08-03,1
"IL","naperville",2020-08-04,46
"IL","naperville",2020-08-05,4
"IL","naperville",2020-08-06,9
"IL","naperville",2020-08-07,4
"IL","naperville",2020-08-08,15
"IL","naperville",2020-08-09,6
"IL","naperville",2020-08-10,2
"IL","naperville",2020-08-11,4
"IL","naperville",2020-08-12,3
"IL","naperville",2020-08-13,4
"IL","naperville",2020-08-14,1
"IL","naperville",2020-08-15,4
"IL","naperville",2020-08-16,3
"IL","naperville",2020-08-17,2
"IL","peoria",2020-07-02,2
"IL","peoria",2020-07-18,2
"IL","peoria",2020-08-04,4
"IL","peoria",2020-08-05,2
"IL","peoria",2020-08-11,1
"IL","peoria",2020-08-13,1
"IL","rockford",2020-07-09,1
"IL","rockford",2020-07-11,1
"IL","rockford",2020-07-24,1
"IL","rockford",2020-08-04,10
"IL","rockford",2020-08-10,4
"IL","rockford",2020-08-14,1
"IL","springfield",2020-07-10,2
"IL","springfield",2020-08-04,2
"IL","springfield",2020-08-05,2
"IL","springfield",2020-08-06,2
"IL","springfield",2020-08-09,2
"IL","springfield",2020-08-12,1
"IL","springfield",2020-08-13,1
"IL","waukegan",2020-06-22,1
"IL","waukegan",2020-06-24,1
"IL","waukegan",2020-06-26,1
"IL","waukegan",2020-07-03,2
"IL","waukegan",2020-07-07,2
"IL","waukegan",2020-07-14,3
"IL","waukegan",2020-07-15,2
"IL","waukegan",2020-07-16,1
"IL","waukegan",2020-07-18,1
"IL","waukegan",2020-07-22,2
"IL","waukegan",2020-07-24,1
"IL","waukegan",2020-08-04,60
"IL","waukegan",2020-08-05,9
"IL","waukegan",2020-08-06,9
"IL","waukegan",2020-08-07,5
"IL","waukegan",2020-08-08,4
"IL","waukegan",2020-08-09,6
"IL","waukegan",2020-08-10,3
"IL","waukegan",2020-08-11,2
"IL","waukegan",2020-08-12,2
"IL","waukegan",2020-08-13,4
"IL","waukegan",2020-08-16,1
"IL","waukegan",2020-08-17,1
"IN","bloomington",2020-07-16,2
"IN","bloomington",2020-07-17,1
"IN","bloomington",2020-08-04,1
"IN","bloomington",2020-08-06,1
"IN","bloomington",2020-08-11,1
"IN","carmel",2020-06-26,1
"IN","carmel",2020-07-01,2
"IN","carmel",2020-07-10,2
"IN","carmel",2020-07-11,2
"IN","carmel",2020-07-12,2
"IN","carmel",2020-07-14,2
"IN","carmel",2020-07-18,2
"IN","carmel",2020-07-24,3
"IN","carmel",2020-07-25,2
"IN","carmel",2020-07-26,1
"IN","carmel",2020-07-30,2
"IN","carmel",2020-08-04,23
"IN","carmel",2020-08-05,7
"IN","carmel",2020-08-06,6
"IN","carmel",2020-08-08,6
"IN","carmel",2020-08-09,1
"IN","carmel",2020-08-12,1
"IN","carmel",2020-08-13,5
"IN","carmel",2020-08-14,3
"IN","carmel",2020-08-16,3
"IN","evansville",2020-06-30,2
"IN","evansville",2020-07-10,2
"IN","evansville",2020-07-16,2
"IN","evansville",2020-08-04,4
"IN","evansville",2020-08-09,4
"IN","fishers",2020-06-26,1
"IN","fishers",2020-07-01,2
"IN","fishers",2020-07-08,1
"IN","fishers",2020-07-10,1
"IN","fishers",2020-07-11,2
"IN","fishers",2020-07-12,2
"IN","fishers",2020-07-14,2
"IN","fishers",2020-07-18,3
"IN","fishers",2020-07-24,3
"IN","fishers",2020-07-25,2
"IN","fishers",2020-07-26,1
"IN","fishers",2020-07-30,2
"IN","fishers",2020-08-04,23
"IN","fishers",2020-08-05,6
"IN","fishers",2020-08-06,7
"IN","fishers",2020-08-08,6
"IN","fishers",2020-08-09,2
"IN","fishers",2020-08-12,1
"IN","fishers",2020-08-13,4
"IN","fishers",2020-08-14,3
"IN","fishers",2020-08-16,4
"IN","fort+wayne",2020-06-24,1
"IN","fort+wayne",2020-07-11,1
"IN","fort+wayne",2020-07-16,2
"IN","fort+wayne",2020-07-17,2
"IN","fort+wayne",2020-08-04,6
"IN","fort+wayne",2020-08-09,2
"IN","fort+wayne",2020-08-12,1
"IN","gary",2020-06-25,1
"IN","gary",2020-07-01,3
"IN","gary",2020-07-02,3
"IN","gary",2020-07-03,2
"IN","gary",2020-07-04,1
"IN","gary",2020-07-05,1
"IN","gary",2020-07-09,2
"IN","gary",2020-07-15,1
"IN","gary",2020-07-16,4
"IN","gary",2020-07-17,3
"IN","gary",2020-07-18,2
"IN","gary",2020-07-20,2
"IN","gary",2020-07-22,2
"IN","gary",2020-07-31,2
"IN","gary",2020-08-03,3
"IN","gary",2020-08-04,51
"IN","gary",2020-08-05,8
"IN","gary",2020-08-06,6
"IN","gary",2020-08-07,3
"IN","gary",2020-08-08,4
"IN","gary",2020-08-09,4
"IN","gary",2020-08-10,2
"IN","gary",2020-08-12,2
"IN","gary",2020-08-13,3
"IN","gary",2020-08-14,5
"IN","gary",2020-08-15,3
"IN","gary",2020-08-17,3
"IN","hammond",2020-06-22,1
"IN","hammond",2020-06-25,1
"IN","hammond",2020-07-01,2
"IN","hammond",2020-07-02,3
"IN","hammond",2020-07-03,2
"IN","hammond",2020-07-04,1
"IN","hammond",2020-07-05,1
"IN","hammond",2020-07-07,2
"IN","hammond",2020-07-08,3
"IN","hammond",2020-07-09,3
"IN","hammond",2020-07-10,4
"IN","hammond",2020-07-15,1
"IN","hammond",2020-07-16,1
"IN","hammond",2020-07-17,3
"IN","hammond",2020-07-18,3
"IN","hammond",2020-07-20,6
"IN","hammond",2020-07-22,2
"IN","hammond",2020-07-28,2
"IN","hammond",2020-07-29,4
"IN","hammond",2020-07-30,1
"IN","hammond",2020-07-31,1
"IN","hammond",2020-08-03,4
"IN","hammond",2020-08-04,38
"IN","hammond",2020-08-05,7
"IN","hammond",2020-08-06,9
"IN","hammond",2020-08-07,10
"IN","hammond",2020-08-08,5
"IN","hammond",2020-08-09,3
"IN","hammond",2020-08-10,3
"IN","hammond",2020-08-11,2
"IN","hammond",2020-08-12,4
"IN","hammond",2020-08-13,2
"IN","hammond",2020-08-14,8
"IN","hammond",2020-08-15,4
"IN","hammond",2020-08-16,3
"IN","hammond",2020-08-17,2
"IN","indianapolis",2020-06-26,1
"IN","indianapolis",2020-07-01,2
"IN","indianapolis",2020-07-02,1
"IN","indianapolis",2020-07-11,1
"IN","indianapolis",2020-07-12,1
"IN","indianapolis",2020-07-14,4
"IN","indianapolis",2020-07-17,2
"IN","indianapolis",2020-07-18,2
"IN","indianapolis",2020-07-24,3
"IN","indianapolis",2020-07-25,2
"IN","indianapolis",2020-07-26,1
"IN","indianapolis",2020-07-30,2
"IN","indianapolis",2020-08-04,23
"IN","indianapolis",2020-08-05,7
"IN","indianapolis",2020-08-06,9
"IN","indianapolis",2020-08-08,5
"IN","indianapolis",2020-08-09,1
"IN","indianapolis",2020-08-11,2
"IN","indianapolis",2020-08-12,1
"IN","indianapolis",2020-08-13,5
"IN","indianapolis",2020-08-14,2
"IN","indianapolis",2020-08-16,3
"IN","indianapolis",2020-08-17,1
"IN","lafayette",2020-07-01,2
"IN","lafayette",2020-07-10,2
"IN","lafayette",2020-07-11,1
"IN","lafayette",2020-07-12,1
"IN","lafayette",2020-07-13,1
"IN","lafayette",2020-07-30,1
"IN","lafayette",2020-08-04,3
"IN","lafayette",2020-08-10,3
"IN","lafayette",2020-08-15,1
"IN","south+bend",2020-07-09,2
"IN","south+bend",2020-07-13,4
"IN","south+bend",2020-07-16,2
"IN","south+bend",2020-08-04,15
"IN","south+bend",2020-08-06,2
"IN","south+bend",2020-08-08,6
"IN","south+bend",2020-08-14,1
"IN","south+bend",2020-08-15,1
"IN","south+bend",2020-08-16,1
"KS","kansas+city",2020-06-24,1
"KS","kansas+city",2020-07-02,1
"KS","kansas+city",2020-07-08,2
"KS","kansas+city",2020-07-16,1
"KS","kansas+city",2020-07-17,4
"KS","kansas+city",2020-07-18,1
"KS","kansas+city",2020-07-23,1
"KS","kansas+city",2020-07-24,1
"KS","kansas+city",2020-07-27,2
"KS","kansas+city",2020-08-03,1
"KS","kansas+city",2020-08-04,31
"KS","kansas+city",2020-08-05,6
"KS","kansas+city",2020-08-07,6
"KS","kansas+city",2020-08-08,6
"KS","kansas+city",2020-08-09,2
"KS","kansas+city",2020-08-10,2
"KS","kansas+city",2020-08-11,1
"KS","kansas+city",2020-08-12,2
"KS","kansas+city",2020-08-13,4
"KS","kansas+city",2020-08-14,1
"KS","kansas+city",2020-08-15,4
"KS","kansas+city",2020-08-16,1
"KS","kansas+city",2020-08-17,2
"KS","lawrence",2020-06-23,1
"KS","lawrence",2020-07-03,2
"KS","lawrence",2020-07-15,2
"KS","lawrence",2020-07-23,1
"KS","lawrence",2020-08-03,1
"KS","lawrence",2020-08-04,8
"KS","lawrence",2020-08-06,4
"KS","lawrence",2020-08-11,1
"KS","lawrence",2020-08-13,1
"KS","lawrence",2020-08-14,1
"KS","lawrence",2020-08-15,1
"KS","lenexa",2020-06-23,1
"KS","lenexa",2020-06-24,1
"KS","lenexa",2020-07-08,2
"KS","lenexa",2020-07-17,4
"KS","lenexa",2020-07-18,1
"KS","lenexa",2020-07-24,1
"KS","lenexa",2020-07-27,1
"KS","lenexa",2020-07-29,2
"KS","lenexa",2020-08-03,1
"KS","lenexa",2020-08-04,25
"KS","lenexa",2020-08-05,6
"KS","lenexa",2020-08-07,5
"KS","lenexa",2020-08-08,2
"KS","lenexa",2020-08-09,2
"KS","lenexa",2020-08-10,2
"KS","lenexa",2020-08-11,1
"KS","lenexa",2020-08-12,3
"KS","lenexa",2020-08-13,5
"KS","lenexa",2020-08-15,4
"KS","lenexa",2020-08-17,2
"KS","manhattan",2020-06-29,2
"KS","manhattan",2020-07-27,3
"KS","manhattan",2020-07-28,1
"KS","manhattan",2020-08-04,2
"KS","manhattan",2020-08-06,2
"KS","manhattan",2020-08-07,2
"KS","olathe",2020-06-23,1
"KS","olathe",2020-06-24,1
"KS","olathe",2020-07-08,2
"KS","olathe",2020-07-15,2
"KS","olathe",2020-07-17,2
"KS","olathe",2020-07-18,1
"KS","olathe",2020-07-24,1
"KS","olathe",2020-07-27,1
"KS","olathe",2020-07-29,2
"KS","olathe",2020-08-03,1
"KS","olathe",2020-08-04,26
"KS","olathe",2020-08-05,3
"KS","olathe",2020-08-06,4
"KS","olathe",2020-08-07,4
"KS","olathe",2020-08-08,3
"KS","olathe",2020-08-11,1
"KS","olathe",2020-08-12,2
"KS","olathe",2020-08-13,5
"KS","olathe",2020-08-14,1
"KS","olathe",2020-08-15,2
"KS","olathe",2020-08-17,4
"KS","overland+park",2020-06-24,1
"KS","overland+park",2020-07-08,2
"KS","overland+park",2020-07-11,2
"KS","overland+park",2020-07-17,4
"KS","overland+park",2020-07-18,1
"KS","overland+park",2020-07-23,1
"KS","overland+park",2020-07-27,1
"KS","overland+park",2020-07-28,1
"KS","overland+park",2020-07-29,2
"KS","overland+park",2020-08-04,29
"KS","overland+park",2020-08-05,5
"KS","overland+park",2020-08-06,1
"KS","overland+park",2020-08-07,5
"KS","overland+park",2020-08-08,5
"KS","overland+park",2020-08-09,2
"KS","overland+park",2020-08-10,2
"KS","overland+park",2020-08-11,1
"KS","overland+park",2020-08-12,2
"KS","overland+park",2020-08-13,7
"KS","overland+park",2020-08-14,1
"KS","overland+park",2020-08-15,4
"KS","overland+park",2020-08-17,4
"KS","salina",2020-08-04,2
"KS","shawnee",2020-06-24,1
"KS","shawnee",2020-07-02,1
"KS","shawnee",2020-07-08,2
"KS","shawnee",2020-07-16,1
"KS","shawnee",2020-07-17,4
"KS","shawnee",2020-07-18,1
"KS","shawnee",2020-07-23,1
"KS","shawnee",2020-07-24,1
"KS","shawnee",2020-07-27,1
"KS","shawnee",2020-07-29,2
"KS","shawnee",2020-08-03,1
"KS","shawnee",2020-08-04,27
"KS","shawnee",2020-08-05,4
"KS","shawnee",2020-08-07,4
"KS","shawnee",2020-08-08,6
"KS","shawnee",2020-08-09,2
"KS","shawnee",2020-08-10,2
"KS","shawnee",2020-08-11,2
"KS","shawnee",2020-08-12,2
"KS","shawnee",2020-08-13,7
"KS","shawnee",2020-08-15,4
"KS","shawnee",2020-08-17,3
"KS","topeka",2020-07-08,1
"KS","topeka",2020-07-11,2
"KS","topeka",2020-08-04,8
"KS","topeka",2020-08-06,2
"KS","topeka",2020-08-12,1
"KS","wichita",2020-06-22,1
"KS","wichita",2020-07-15,2
"KS","wichita",2020-07-16,2
"KS","wichita",2020-07-17,5
"KS","wichita",2020-07-18,1
"KS","wichita",2020-08-04,9
"KS","wichita",2020-08-06,4
"KY","bowling+green",2020-07-02,2
"KY","bowling+green",2020-07-16,2
"KY","bowling+green",2020-08-04,4
"KY","bowling+green",2020-08-12,1
"KY","covington",2020-07-02,2
"KY","covington",2020-07-06,2
"KY","covington",2020-07-07,1
"KY","covington",2020-07-08,1
"KY","covington",2020-07-10,2
"KY","covington",2020-07-16,2
"KY","covington",2020-07-17,4
"KY","covington",2020-07-18,1
"KY","covington",2020-07-22,1
"KY","covington",2020-07-23,1
"KY","covington",2020-07-24,1
"KY","covington",2020-07-26,2
"KY","covington",2020-07-27,2
"KY","covington",2020-07-29,2
"KY","covington",2020-07-30,1
"KY","covington",2020-08-04,36
"KY","covington",2020-08-05,3
"KY","covington",2020-08-06,2
"KY","covington",2020-08-09,2
"KY","covington",2020-08-10,1
"KY","covington",2020-08-11,2
"KY","covington",2020-08-13,1
"KY","covington",2020-08-15,2
"KY","covington",2020-08-16,1
"KY","covington",2020-08-17,3
"KY","elizabethtown",2020-06-29,2
"KY","elizabethtown",2020-07-07,4
"KY","elizabethtown",2020-08-04,4
"KY","elizabethtown",2020-08-06,2
"KY","elizabethtown",2020-08-07,2
"KY","elizabethtown",2020-08-09,2
"KY","elizabethtown",2020-08-17,2
"KY","florence",2020-07-02,2
"KY","florence",2020-07-06,2
"KY","florence",2020-07-07,1
"KY","florence",2020-07-08,2
"KY","florence",2020-07-09,3
"KY","florence",2020-07-16,2
"KY","florence",2020-07-17,4
"KY","florence",2020-07-18,1
"KY","florence",2020-07-22,1
"KY","florence",2020-07-23,1
"KY","florence",2020-07-26,2
"KY","florence",2020-07-27,2
"KY","florence",2020-07-29,2
"KY","florence",2020-08-04,30
"KY","florence",2020-08-05,4
"KY","florence",2020-08-06,2
"KY","florence",2020-08-09,2
"KY","florence",2020-08-11,2
"KY","florence",2020-08-12,1
"KY","florence",2020-08-13,1
"KY","florence",2020-08-14,1
"KY","florence",2020-08-15,2
"KY","florence",2020-08-17,2
"KY","georgetown",2020-06-28,1
"KY","georgetown",2020-07-02,2
"KY","georgetown",2020-07-05,2
"KY","georgetown",2020-07-06,1
"KY","georgetown",2020-07-08,1
"KY","georgetown",2020-07-09,1
"KY","georgetown",2020-07-10,1
"KY","georgetown",2020-07-11,2
"KY","georgetown",2020-07-13,2
"KY","georgetown",2020-07-14,2
"KY","georgetown",2020-07-16,2
"KY","georgetown",2020-07-18,2
"KY","georgetown",2020-07-25,1
"KY","georgetown",2020-07-29,2
"KY","georgetown",2020-07-30,1
"KY","georgetown",2020-08-04,22
"KY","georgetown",2020-08-05,2
"KY","georgetown",2020-08-06,2
"KY","georgetown",2020-08-07,3
"KY","georgetown",2020-08-08,5
"KY","georgetown",2020-08-12,1
"KY","georgetown",2020-08-14,1
"KY","lexington",2020-06-28,1
"KY","lexington",2020-07-02,2
"KY","lexington",2020-07-05,2
"KY","lexington",2020-07-06,1
"KY","lexington",2020-07-08,1
"KY","lexington",2020-07-09,1
"KY","lexington",2020-07-10,1
"KY","lexington",2020-07-11,2
"KY","lexington",2020-07-13,2
"KY","lexington",2020-07-14,2
"KY","lexington",2020-07-16,3
"KY","lexington",2020-07-18,2
"KY","lexington",2020-07-25,1
"KY","lexington",2020-07-29,2
"KY","lexington",2020-07-30,1
"KY","lexington",2020-08-04,22
"KY","lexington",2020-08-05,2
"KY","lexington",2020-08-06,2
"KY","lexington",2020-08-07,3
"KY","lexington",2020-08-08,5
"KY","lexington",2020-08-14,1
"KY","louisville",2020-06-24,1
"KY","louisville",2020-07-01,3
"KY","louisville",2020-07-05,2
"KY","louisville",2020-07-07,1
"KY","louisville",2020-07-08,1
"KY","louisville",2020-07-09,2
"KY","louisville",2020-07-16,2
"KY","louisville",2020-07-25,1
"KY","louisville",2020-07-26,2
"KY","louisville",2020-07-27,2
"KY","louisville",2020-07-29,2
"KY","louisville",2020-07-30,1
"KY","louisville",2020-08-01,3
"KY","louisville",2020-08-03,3
"KY","louisville",2020-08-04,12
"KY","louisville",2020-08-05,2
"KY","louisville",2020-08-06,2
"KY","louisville",2020-08-08,1
"KY","louisville",2020-08-09,2
"KY","louisville",2020-08-10,2
"KY","louisville",2020-08-11,1
"KY","louisville",2020-08-12,2
"KY","louisville",2020-08-13,3
"KY","louisville",2020-08-14,1
"KY","louisville",2020-08-15,2
"KY","nicholasville",2020-06-28,1
"KY","nicholasville",2020-07-02,3
"KY","nicholasville",2020-07-05,2
"KY","nicholasville",2020-07-06,1
"KY","nicholasville",2020-07-07,1
"KY","nicholasville",2020-07-08,1
"KY","nicholasville",2020-07-09,1
"KY","nicholasville",2020-07-10,1
"KY","nicholasville",2020-07-11,2
"KY","nicholasville",2020-07-13,2
"KY","nicholasville",2020-07-14,2
"KY","nicholasville",2020-07-16,1
"KY","nicholasville",2020-07-25,1
"KY","nicholasville",2020-07-29,2
"KY","nicholasville",2020-07-30,1
"KY","nicholasville",2020-08-04,22
"KY","nicholasville",2020-08-05,2
"KY","nicholasville",2020-08-06,2
"KY","nicholasville",2020-08-07,3
"KY","nicholasville",2020-08-08,5
"KY","nicholasville",2020-08-14,1
"KY","owensboro",2020-06-30,4
"KY","owensboro",2020-07-10,2
"KY","owensboro",2020-07-16,2
"KY","owensboro",2020-08-09,4
"KY","owensboro",2020-08-16,1
"KY","richmond",2020-06-28,1
"KY","richmond",2020-07-02,2
"KY","richmond",2020-07-05,2
"KY","richmond",2020-07-06,1
"KY","richmond",2020-07-07,2
"KY","richmond",2020-07-08,1
"KY","richmond",2020-07-09,1
"KY","richmond",2020-07-10,1
"KY","richmond",2020-07-11,2
"KY","richmond",2020-07-13,2
"KY","richmond",2020-07-14,2
"KY","richmond",2020-07-29,2
"KY","richmond",2020-07-30,1
"KY","richmond",2020-08-04,19
"KY","richmond",2020-08-05,2
"KY","richmond",2020-08-06,2
"KY","richmond",2020-08-07,1
"KY","richmond",2020-08-08,5
"KY","richmond",2020-08-14,1
"LA","alexandria",2020-07-09,2
"LA","alexandria",2020-08-04,2
"LA","baton+rouge",2020-07-09,1
"LA","baton+rouge",2020-07-15,4
"LA","baton+rouge",2020-07-18,2
"LA","baton+rouge",2020-08-04,10
"LA","baton+rouge",2020-08-05,2
"LA","baton+rouge",2020-08-06,2
"LA","baton+rouge",2020-08-08,4
"LA","baton+rouge",2020-08-12,1
"LA","baton+rouge",2020-08-14,1
"LA","baton+rouge",2020-08-15,1
"LA","bossier+city",2020-08-11,1
"LA","bossier+city",2020-08-15,1
"LA","kenner",2020-07-14,2
"LA","kenner",2020-07-16,2
"LA","kenner",2020-08-03,3
"LA","kenner",2020-08-04,21
"LA","kenner",2020-08-05,3
"LA","kenner",2020-08-06,1
"LA","kenner",2020-08-08,4
"LA","kenner",2020-08-09,2
"LA","kenner",2020-08-11,1
"LA","kenner",2020-08-12,2
"LA","kenner",2020-08-13,2
"LA","kenner",2020-08-14,2
"LA","kenner",2020-08-15,1
"LA","kenner",2020-08-16,1
"LA","lafayette",2020-06-24,1
"LA","lafayette",2020-07-18,2
"LA","lafayette",2020-08-04,2
"LA","lafayette",2020-08-11,2
"LA","lafayette",2020-08-13,2
"LA","lafayette",2020-08-16,1
"LA","lake+charles",2020-07-09,2
"LA","lake+charles",2020-07-11,2
"LA","lake+charles",2020-08-04,2
"LA","lake+charles",2020-08-12,1
"LA","lake+charles",2020-08-15,1
"LA","metairie",2020-07-14,2
"LA","metairie",2020-07-16,2
"LA","metairie",2020-08-03,3
"LA","metairie",2020-08-04,21
"LA","metairie",2020-08-05,3
"LA","metairie",2020-08-06,1
"LA","metairie",2020-08-08,4
"LA","metairie",2020-08-09,2
"LA","metairie",2020-08-11,1
"LA","metairie",2020-08-12,2
