"state","city","datePosted","warehouse_jobsPosted"
"MO","columbia",2020-07-22,6
"MO","columbia",2020-07-23,4
"MO","columbia",2020-07-24,6
"MO","columbia",2020-07-26,1
"MO","columbia",2020-07-27,7
"MO","columbia",2020-07-28,1
"MO","columbia",2020-07-30,1
"MO","columbia",2020-07-31,4
"MO","columbia",2020-08-01,4
"MO","columbia",2020-08-02,2
"MO","columbia",2020-08-03,3
"MO","columbia",2020-08-04,6
"MO","columbia",2020-08-05,3
"MO","columbia",2020-08-06,3
"MO","columbia",2020-08-08,3
"MO","columbia",2020-08-11,3
"MO","columbia",2020-08-13,5
"MO","columbia",2020-08-15,2
"MO","columbia",2020-08-16,1
"MO","columbia",2020-08-17,1
"MO","independence",2020-06-24,2
"MO","independence",2020-06-25,1
"MO","independence",2020-06-27,1
"MO","independence",2020-06-28,1
"MO","independence",2020-06-29,3
"MO","independence",2020-06-30,1
"MO","independence",2020-07-01,6
"MO","independence",2020-07-02,1
"MO","independence",2020-07-07,6
"MO","independence",2020-07-09,1
"MO","independence",2020-07-10,1
"MO","independence",2020-07-13,9
"MO","independence",2020-07-14,9
"MO","independence",2020-07-15,9
"MO","independence",2020-07-16,5
"MO","independence",2020-07-17,9
"MO","independence",2020-07-18,5
"MO","independence",2020-07-19,1
"MO","independence",2020-07-20,5
"MO","independence",2020-07-21,5
"MO","independence",2020-07-22,24
"MO","independence",2020-07-23,1
"MO","independence",2020-07-24,1
"MO","independence",2020-07-25,12
"MO","independence",2020-07-27,8
"MO","independence",2020-07-28,4
"MO","independence",2020-07-29,6
"MO","independence",2020-07-30,3
"MO","independence",2020-07-31,10
"MO","independence",2020-08-01,5
"MO","independence",2020-08-03,4
"MO","independence",2020-08-04,6
"MO","independence",2020-08-05,3
"MO","independence",2020-08-06,6
"MO","independence",2020-08-07,7
"MO","independence",2020-08-08,6
"MO","independence",2020-08-09,1
"MO","independence",2020-08-10,2
"MO","independence",2020-08-11,2
"MO","independence",2020-08-12,3
"MO","independence",2020-08-13,4
"MO","independence",2020-08-14,5
"MO","independence",2020-08-15,9
"MO","independence",2020-08-17,2
"MO","kansas+city",2020-06-22,1
"MO","kansas+city",2020-06-24,2
"MO","kansas+city",2020-06-25,1
"MO","kansas+city",2020-06-27,1
"MO","kansas+city",2020-06-29,1
"MO","kansas+city",2020-07-01,7
"MO","kansas+city",2020-07-02,1
"MO","kansas+city",2020-07-03,1
"MO","kansas+city",2020-07-07,4
"MO","kansas+city",2020-07-08,1
"MO","kansas+city",2020-07-09,3
"MO","kansas+city",2020-07-10,3
"MO","kansas+city",2020-07-13,9
"MO","kansas+city",2020-07-14,5
"MO","kansas+city",2020-07-15,4
"MO","kansas+city",2020-07-16,7
"MO","kansas+city",2020-07-17,7
"MO","kansas+city",2020-07-18,7
"MO","kansas+city",2020-07-20,7
"MO","kansas+city",2020-07-21,8
"MO","kansas+city",2020-07-22,16
"MO","kansas+city",2020-07-23,1
"MO","kansas+city",2020-07-24,2
"MO","kansas+city",2020-07-25,7
"MO","kansas+city",2020-07-27,5
"MO","kansas+city",2020-07-28,3
"MO","kansas+city",2020-07-29,4
"MO","kansas+city",2020-07-30,5
"MO","kansas+city",2020-07-31,16
"MO","kansas+city",2020-08-01,6
"MO","kansas+city",2020-08-03,5
"MO","kansas+city",2020-08-04,7
"MO","kansas+city",2020-08-05,1
"MO","kansas+city",2020-08-06,7
"MO","kansas+city",2020-08-07,2
"MO","kansas+city",2020-08-08,7
"MO","kansas+city",2020-08-10,6
"MO","kansas+city",2020-08-12,3
"MO","kansas+city",2020-08-13,5
"MO","kansas+city",2020-08-14,5
"MO","kansas+city",2020-08-15,11
"MO","kansas+city",2020-08-17,2
"MO","lee's+summit",2020-06-24,2
"MO","lee's+summit",2020-06-27,2
"MO","lee's+summit",2020-06-29,3
"MO","lee's+summit",2020-06-30,1
"MO","lee's+summit",2020-07-01,4
"MO","lee's+summit",2020-07-02,1
"MO","lee's+summit",2020-07-03,1
"MO","lee's+summit",2020-07-07,6
"MO","lee's+summit",2020-07-09,5
"MO","lee's+summit",2020-07-10,4
"MO","lee's+summit",2020-07-13,8
"MO","lee's+summit",2020-07-14,6
"MO","lee's+summit",2020-07-15,10
"MO","lee's+summit",2020-07-16,6
"MO","lee's+summit",2020-07-17,6
"MO","lee's+summit",2020-07-18,8
"MO","lee's+summit",2020-07-19,1
"MO","lee's+summit",2020-07-20,5
"MO","lee's+summit",2020-07-21,6
"MO","lee's+summit",2020-07-22,15
"MO","lee's+summit",2020-07-24,8
"MO","lee's+summit",2020-07-25,14
"MO","lee's+summit",2020-07-27,6
"MO","lee's+summit",2020-07-28,7
"MO","lee's+summit",2020-07-29,5
"MO","lee's+summit",2020-07-30,4
"MO","lee's+summit",2020-07-31,12
"MO","lee's+summit",2020-08-01,6
"MO","lee's+summit",2020-08-02,1
"MO","lee's+summit",2020-08-03,2
"MO","lee's+summit",2020-08-04,6
"MO","lee's+summit",2020-08-05,3
"MO","lee's+summit",2020-08-06,8
"MO","lee's+summit",2020-08-07,8
"MO","lee's+summit",2020-08-08,7
"MO","lee's+summit",2020-08-10,2
"MO","lee's+summit",2020-08-12,3
"MO","lee's+summit",2020-08-13,6
"MO","lee's+summit",2020-08-14,6
"MO","lee's+summit",2020-08-15,8
"MO","lee's+summit",2020-08-17,4
"MO","o'fallon",2020-06-22,1
"MO","o'fallon",2020-06-24,1
"MO","o'fallon",2020-06-25,2
"MO","o'fallon",2020-06-30,1
"MO","o'fallon",2020-07-01,3
"MO","o'fallon",2020-07-02,1
"MO","o'fallon",2020-07-06,3
"MO","o'fallon",2020-07-07,1
"MO","o'fallon",2020-07-08,1
"MO","o'fallon",2020-07-09,3
"MO","o'fallon",2020-07-10,3
"MO","o'fallon",2020-07-11,1
"MO","o'fallon",2020-07-13,3
"MO","o'fallon",2020-07-14,4
"MO","o'fallon",2020-07-15,11
"MO","o'fallon",2020-07-16,3
"MO","o'fallon",2020-07-17,5
"MO","o'fallon",2020-07-18,7
"MO","o'fallon",2020-07-19,7
"MO","o'fallon",2020-07-20,2
"MO","o'fallon",2020-07-21,5
"MO","o'fallon",2020-07-22,19
"MO","o'fallon",2020-07-23,9
"MO","o'fallon",2020-07-24,10
"MO","o'fallon",2020-07-25,9
"MO","o'fallon",2020-07-26,1
"MO","o'fallon",2020-07-27,5
"MO","o'fallon",2020-07-28,7
"MO","o'fallon",2020-07-29,5
"MO","o'fallon",2020-07-30,5
"MO","o'fallon",2020-07-31,5
"MO","o'fallon",2020-08-02,2
"MO","o'fallon",2020-08-03,1
"MO","o'fallon",2020-08-04,4
"MO","o'fallon",2020-08-05,8
"MO","o'fallon",2020-08-06,2
"MO","o'fallon",2020-08-07,6
"MO","o'fallon",2020-08-08,3
"MO","o'fallon",2020-08-10,10
"MO","o'fallon",2020-08-11,2
"MO","o'fallon",2020-08-12,2
"MO","o'fallon",2020-08-13,3
"MO","o'fallon",2020-08-14,5
"MO","o'fallon",2020-08-15,2
"MO","o'fallon",2020-08-16,2
"MO","o'fallon",2020-08-17,4
"MO","springfield",2020-06-22,1
"MO","springfield",2020-06-25,2
"MO","springfield",2020-06-27,1
"MO","springfield",2020-06-29,2
"MO","springfield",2020-06-30,1
"MO","springfield",2020-07-01,5
"MO","springfield",2020-07-02,3
"MO","springfield",2020-07-03,5
"MO","springfield",2020-07-05,4
"MO","springfield",2020-07-06,1
"MO","springfield",2020-07-07,5
"MO","springfield",2020-07-08,2
"MO","springfield",2020-07-09,7
"MO","springfield",2020-07-10,1
"MO","springfield",2020-07-13,4
"MO","springfield",2020-07-14,3
"MO","springfield",2020-07-15,7
"MO","springfield",2020-07-16,11
"MO","springfield",2020-07-17,13
"MO","springfield",2020-07-18,5
"MO","springfield",2020-07-20,3
"MO","springfield",2020-07-21,6
"MO","springfield",2020-07-22,4
"MO","springfield",2020-07-23,2
"MO","springfield",2020-07-24,14
"MO","springfield",2020-07-25,2
"MO","springfield",2020-07-27,19
"MO","springfield",2020-07-28,3
"MO","springfield",2020-07-29,2
"MO","springfield",2020-07-30,10
"MO","springfield",2020-07-31,9
"MO","springfield",2020-08-01,3
"MO","springfield",2020-08-02,2
"MO","springfield",2020-08-03,6
"MO","springfield",2020-08-04,6
"MO","springfield",2020-08-05,9
"MO","springfield",2020-08-06,2
"MO","springfield",2020-08-07,3
"MO","springfield",2020-08-08,5
"MO","springfield",2020-08-10,3
"MO","springfield",2020-08-11,4
"MO","springfield",2020-08-12,2
"MO","springfield",2020-08-13,2
"MO","springfield",2020-08-14,1
"MO","springfield",2020-08-15,1
"MO","st.+charles",2020-06-22,3
"MO","st.+charles",2020-06-23,1
"MO","st.+charles",2020-06-24,2
"MO","st.+charles",2020-06-25,2
"MO","st.+charles",2020-06-26,3
"MO","st.+charles",2020-07-01,4
"MO","st.+charles",2020-07-02,2
"MO","st.+charles",2020-07-06,2
"MO","st.+charles",2020-07-07,1
"MO","st.+charles",2020-07-08,5
"MO","st.+charles",2020-07-09,2
"MO","st.+charles",2020-07-10,2
"MO","st.+charles",2020-07-11,2
"MO","st.+charles",2020-07-12,1
"MO","st.+charles",2020-07-13,1
"MO","st.+charles",2020-07-14,8
"MO","st.+charles",2020-07-15,14
"MO","st.+charles",2020-07-16,3
"MO","st.+charles",2020-07-17,5
"MO","st.+charles",2020-07-18,6
"MO","st.+charles",2020-07-19,5
"MO","st.+charles",2020-07-20,5
"MO","st.+charles",2020-07-21,4
"MO","st.+charles",2020-07-22,27
"MO","st.+charles",2020-07-23,7
"MO","st.+charles",2020-07-24,16
"MO","st.+charles",2020-07-25,5
"MO","st.+charles",2020-07-26,1
"MO","st.+charles",2020-07-27,6
"MO","st.+charles",2020-07-28,7
"MO","st.+charles",2020-07-29,6
"MO","st.+charles",2020-07-30,4
"MO","st.+charles",2020-07-31,7
"MO","st.+charles",2020-08-01,1
"MO","st.+charles",2020-08-02,3
"MO","st.+charles",2020-08-03,1
"MO","st.+charles",2020-08-04,5
"MO","st.+charles",2020-08-05,11
"MO","st.+charles",2020-08-06,5
"MO","st.+charles",2020-08-07,5
"MO","st.+charles",2020-08-08,2
"MO","st.+charles",2020-08-10,7
"MO","st.+charles",2020-08-11,4
"MO","st.+charles",2020-08-12,2
"MO","st.+charles",2020-08-13,4
"MO","st.+charles",2020-08-14,5
"MO","st.+charles",2020-08-15,1
"MO","st.+charles",2020-08-16,3
"MO","st.+charles",2020-08-17,4
"MO","st.+joseph",2020-06-23,1
"MO","st.+joseph",2020-06-26,1
"MO","st.+joseph",2020-06-27,1
"MO","st.+joseph",2020-06-28,1
"MO","st.+joseph",2020-07-01,4
"MO","st.+joseph",2020-07-07,1
"MO","st.+joseph",2020-07-09,1
"MO","st.+joseph",2020-07-10,2
"MO","st.+joseph",2020-07-13,3
"MO","st.+joseph",2020-07-14,5
"MO","st.+joseph",2020-07-15,1
"MO","st.+joseph",2020-07-16,4
"MO","st.+joseph",2020-07-17,8
"MO","st.+joseph",2020-07-18,8
"MO","st.+joseph",2020-07-20,2
"MO","st.+joseph",2020-07-21,5
"MO","st.+joseph",2020-07-22,2
"MO","st.+joseph",2020-07-23,2
"MO","st.+joseph",2020-07-24,2
"MO","st.+joseph",2020-07-25,7
"MO","st.+joseph",2020-07-27,11
"MO","st.+joseph",2020-07-28,3
"MO","st.+joseph",2020-07-29,2
"MO","st.+joseph",2020-07-30,11
"MO","st.+joseph",2020-07-31,20
"MO","st.+joseph",2020-08-01,7
"MO","st.+joseph",2020-08-03,3
"MO","st.+joseph",2020-08-04,8
"MO","st.+joseph",2020-08-05,3
"MO","st.+joseph",2020-08-06,8
"MO","st.+joseph",2020-08-07,8
"MO","st.+joseph",2020-08-08,2
"MO","st.+joseph",2020-08-10,4
"MO","st.+joseph",2020-08-13,4
"MO","st.+joseph",2020-08-14,4
"MO","st.+joseph",2020-08-15,8
"MO","st.+joseph",2020-08-17,2
"MO","st.+louis",2020-06-23,2
"MO","st.+louis",2020-06-24,1
"MO","st.+louis",2020-06-26,2
"MO","st.+louis",2020-06-27,1
"MO","st.+louis",2020-06-29,1
"MO","st.+louis",2020-06-30,1
"MO","st.+louis",2020-07-01,9
"MO","st.+louis",2020-07-02,3
"MO","st.+louis",2020-07-06,2
"MO","st.+louis",2020-07-07,1
"MO","st.+louis",2020-07-08,3
"MO","st.+louis",2020-07-09,6
"MO","st.+louis",2020-07-10,1
"MO","st.+louis",2020-07-11,4
"MO","st.+louis",2020-07-13,2
"MO","st.+louis",2020-07-14,10
"MO","st.+louis",2020-07-15,10
"MO","st.+louis",2020-07-16,9
"MO","st.+louis",2020-07-17,4
"MO","st.+louis",2020-07-18,4
"MO","st.+louis",2020-07-19,4
"MO","st.+louis",2020-07-20,3
"MO","st.+louis",2020-07-21,4
"MO","st.+louis",2020-07-22,16
"MO","st.+louis",2020-07-23,8
"MO","st.+louis",2020-07-24,13
"MO","st.+louis",2020-07-25,12
"MO","st.+louis",2020-07-26,1
"MO","st.+louis",2020-07-27,8
"MO","st.+louis",2020-07-28,7
"MO","st.+louis",2020-07-29,6
"MO","st.+louis",2020-07-30,4
"MO","st.+louis",2020-07-31,7
"MO","st.+louis",2020-08-01,4
"MO","st.+louis",2020-08-02,3
"MO","st.+louis",2020-08-03,5
"MO","st.+louis",2020-08-04,1
"MO","st.+louis",2020-08-05,9
"MO","st.+louis",2020-08-06,4
"MO","st.+louis",2020-08-07,7
"MO","st.+louis",2020-08-08,9
"MO","st.+louis",2020-08-09,1
"MO","st.+louis",2020-08-10,5
"MO","st.+louis",2020-08-11,3
"MO","st.+louis",2020-08-12,2
"MO","st.+louis",2020-08-13,3
"MO","st.+louis",2020-08-14,7
"MO","st.+louis",2020-08-15,3
"MO","st.+louis",2020-08-16,4
"MO","st.+louis",2020-08-17,4
"MO","st.+peters",2020-06-22,3
"MO","st.+peters",2020-06-23,2
"MO","st.+peters",2020-06-24,1
"MO","st.+peters",2020-06-25,2
"MO","st.+peters",2020-06-26,1
"MO","st.+peters",2020-06-30,1
"MO","st.+peters",2020-07-01,5
"MO","st.+peters",2020-07-02,2
"MO","st.+peters",2020-07-06,2
"MO","st.+peters",2020-07-07,1
"MO","st.+peters",2020-07-08,4
"MO","st.+peters",2020-07-09,4
"MO","st.+peters",2020-07-10,2
"MO","st.+peters",2020-07-11,1
"MO","st.+peters",2020-07-13,3
"MO","st.+peters",2020-07-14,5
"MO","st.+peters",2020-07-15,9
"MO","st.+peters",2020-07-16,3
"MO","st.+peters",2020-07-17,4
"MO","st.+peters",2020-07-18,7
"MO","st.+peters",2020-07-19,4
"MO","st.+peters",2020-07-20,4
"MO","st.+peters",2020-07-21,3
"MO","st.+peters",2020-07-22,24
"MO","st.+peters",2020-07-23,9
"MO","st.+peters",2020-07-24,9
"MO","st.+peters",2020-07-25,7
"MO","st.+peters",2020-07-26,2
"MO","st.+peters",2020-07-27,3
"MO","st.+peters",2020-07-28,5
"MO","st.+peters",2020-07-29,7
"MO","st.+peters",2020-07-30,3
"MO","st.+peters",2020-07-31,5
"MO","st.+peters",2020-08-01,2
"MO","st.+peters",2020-08-02,2
"MO","st.+peters",2020-08-03,1
"MO","st.+peters",2020-08-04,3
"MO","st.+peters",2020-08-05,11
"MO","st.+peters",2020-08-07,7
"MO","st.+peters",2020-08-08,4
"MO","st.+peters",2020-08-10,7
"MO","st.+peters",2020-08-11,2
"MO","st.+peters",2020-08-12,2
"MO","st.+peters",2020-08-13,3
"MO","st.+peters",2020-08-14,4
"MO","st.+peters",2020-08-15,1
"MO","st.+peters",2020-08-16,1
"MO","st.+peters",2020-08-17,5
"MS","biloxi",2020-06-23,3
"MS","biloxi",2020-06-26,1
"MS","biloxi",2020-06-29,1
"MS","biloxi",2020-07-01,3
"MS","biloxi",2020-07-03,1
"MS","biloxi",2020-07-04,1
"MS","biloxi",2020-07-07,4
"MS","biloxi",2020-07-08,1
"MS","biloxi",2020-07-10,3
"MS","biloxi",2020-07-11,3
"MS","biloxi",2020-07-12,1
"MS","biloxi",2020-07-14,7
"MS","biloxi",2020-07-15,9
"MS","biloxi",2020-07-16,5
"MS","biloxi",2020-07-17,12
"MS","biloxi",2020-07-20,5
"MS","biloxi",2020-07-21,10
"MS","biloxi",2020-07-22,4
"MS","biloxi",2020-07-23,11
"MS","biloxi",2020-07-24,3
"MS","biloxi",2020-07-27,6
"MS","biloxi",2020-07-28,2
"MS","biloxi",2020-07-29,3
"MS","biloxi",2020-07-30,2
"MS","biloxi",2020-07-31,1
"MS","biloxi",2020-08-01,2
"MS","biloxi",2020-08-02,1
"MS","biloxi",2020-08-04,3
"MS","biloxi",2020-08-05,9
"MS","biloxi",2020-08-06,7
"MS","biloxi",2020-08-07,4
"MS","biloxi",2020-08-08,3
"MS","biloxi",2020-08-11,2
"MS","biloxi",2020-08-12,2
"MS","biloxi",2020-08-13,5
"MS","biloxi",2020-08-14,1
"MS","biloxi",2020-08-15,1
"MS","biloxi",2020-08-16,2
"MS","biloxi",2020-08-17,2
"MS","greenville",2020-06-23,1
"MS","greenville",2020-06-24,1
"MS","greenville",2020-06-30,1
"MS","greenville",2020-07-01,1
"MS","greenville",2020-07-03,1
"MS","greenville",2020-07-08,2
"MS","greenville",2020-07-10,3
"MS","greenville",2020-07-11,2
"MS","greenville",2020-07-14,9
"MS","greenville",2020-07-15,1
"MS","greenville",2020-07-17,4
"MS","greenville",2020-07-22,8
"MS","greenville",2020-07-24,4
"MS","greenville",2020-07-31,2
"MS","greenville",2020-08-01,1
"MS","greenville",2020-08-04,3
"MS","greenville",2020-08-06,6
"MS","greenville",2020-08-07,3
"MS","greenville",2020-08-10,2
"MS","greenville",2020-08-11,1
"MS","greenville",2020-08-12,2
"MS","greenville",2020-08-13,2
"MS","greenville",2020-08-14,1
"MS","greenville",2020-08-15,2
"MS","greenville",2020-08-17,1
"MS","gulfport",2020-06-23,2
"MS","gulfport",2020-06-24,1
"MS","gulfport",2020-06-26,1
"MS","gulfport",2020-06-29,2
"MS","gulfport",2020-07-01,2
"MS","gulfport",2020-07-04,1
"MS","gulfport",2020-07-07,1
"MS","gulfport",2020-07-08,3
"MS","gulfport",2020-07-10,2
"MS","gulfport",2020-07-11,1
"MS","gulfport",2020-07-13,4
"MS","gulfport",2020-07-14,7
"MS","gulfport",2020-07-15,5
"MS","gulfport",2020-07-16,7
"MS","gulfport",2020-07-17,11
"MS","gulfport",2020-07-20,4
"MS","gulfport",2020-07-21,9
"MS","gulfport",2020-07-22,3
"MS","gulfport",2020-07-23,10
"MS","gulfport",2020-07-24,2
"MS","gulfport",2020-07-27,6
"MS","gulfport",2020-07-28,7
"MS","gulfport",2020-07-29,7
"MS","gulfport",2020-07-30,3
"MS","gulfport",2020-08-04,2
"MS","gulfport",2020-08-05,9
"MS","gulfport",2020-08-06,3
"MS","gulfport",2020-08-07,1
"MS","gulfport",2020-08-08,1
"MS","gulfport",2020-08-10,5
"MS","gulfport",2020-08-11,1
"MS","gulfport",2020-08-12,3
"MS","gulfport",2020-08-13,3
"MS","gulfport",2020-08-15,1
"MS","gulfport",2020-08-16,1
"MS","hattiesburg",2020-06-22,1
"MS","hattiesburg",2020-06-23,2
"MS","hattiesburg",2020-06-24,2
"MS","hattiesburg",2020-06-25,2
"MS","hattiesburg",2020-06-30,1
"MS","hattiesburg",2020-07-06,1
"MS","hattiesburg",2020-07-07,1
"MS","hattiesburg",2020-07-08,4
"MS","hattiesburg",2020-07-10,5
"MS","hattiesburg",2020-07-11,1
"MS","hattiesburg",2020-07-14,2
"MS","hattiesburg",2020-07-15,6
"MS","hattiesburg",2020-07-17,6
"MS","hattiesburg",2020-07-18,1
"MS","hattiesburg",2020-07-20,3
"MS","hattiesburg",2020-07-21,2
"MS","hattiesburg",2020-07-22,5
"MS","hattiesburg",2020-07-23,8
"MS","hattiesburg",2020-07-24,4
"MS","hattiesburg",2020-07-25,7
"MS","hattiesburg",2020-07-27,2
"MS","hattiesburg",2020-07-28,3
"MS","hattiesburg",2020-07-29,3
"MS","hattiesburg",2020-07-30,7
"MS","hattiesburg",2020-08-03,2
"MS","hattiesburg",2020-08-04,1
"MS","hattiesburg",2020-08-05,4
"MS","hattiesburg",2020-08-08,3
"MS","hattiesburg",2020-08-10,1
"MS","hattiesburg",2020-08-11,4
"MS","hattiesburg",2020-08-13,1
"MS","hattiesburg",2020-08-14,4
"MS","hattiesburg",2020-08-15,1
"MS","horn+lake",2020-06-21,1
"MS","horn+lake",2020-06-23,1
"MS","horn+lake",2020-06-24,1
"MS","horn+lake",2020-06-25,1
"MS","horn+lake",2020-06-26,1
"MS","horn+lake",2020-06-29,2
"MS","horn+lake",2020-07-02,2
"MS","horn+lake",2020-07-03,1
"MS","horn+lake",2020-07-04,1
"MS","horn+lake",2020-07-06,3
"MS","horn+lake",2020-07-07,3
"MS","horn+lake",2020-07-08,2
"MS","horn+lake",2020-07-09,3
"MS","horn+lake",2020-07-10,2
"MS","horn+lake",2020-07-11,2
"MS","horn+lake",2020-07-13,4
"MS","horn+lake",2020-07-14,4
"MS","horn+lake",2020-07-15,2
"MS","horn+lake",2020-07-16,2
"MS","horn+lake",2020-07-17,8
"MS","horn+lake",2020-07-18,6
"MS","horn+lake",2020-07-20,6
"MS","horn+lake",2020-07-21,6
"MS","horn+lake",2020-07-22,11
"MS","horn+lake",2020-07-23,5
"MS","horn+lake",2020-07-24,12
"MS","horn+lake",2020-07-25,3
"MS","horn+lake",2020-07-26,4
"MS","horn+lake",2020-07-27,5
"MS","horn+lake",2020-07-28,5
"MS","horn+lake",2020-07-29,6
"MS","horn+lake",2020-07-30,6
"MS","horn+lake",2020-07-31,4
"MS","horn+lake",2020-08-01,3
"MS","horn+lake",2020-08-03,7
"MS","horn+lake",2020-08-04,8
"MS","horn+lake",2020-08-05,3
"MS","horn+lake",2020-08-06,1
"MS","horn+lake",2020-08-07,8
"MS","horn+lake",2020-08-08,5
"MS","horn+lake",2020-08-09,3
"MS","horn+lake",2020-08-10,3
"MS","horn+lake",2020-08-11,1
"MS","horn+lake",2020-08-12,4
"MS","horn+lake",2020-08-13,7
"MS","horn+lake",2020-08-14,4
"MS","horn+lake",2020-08-15,3
"MS","horn+lake",2020-08-17,3
"MS","jackson",2020-06-22,1
"MS","jackson",2020-06-23,2
"MS","jackson",2020-06-24,1
"MS","jackson",2020-06-26,2
"MS","jackson",2020-06-27,1
"MS","jackson",2020-06-29,1
"MS","jackson",2020-06-30,5
"MS","jackson",2020-07-01,2
"MS","jackson",2020-07-02,2
"MS","jackson",2020-07-03,2
"MS","jackson",2020-07-06,1
"MS","jackson",2020-07-07,5
"MS","jackson",2020-07-08,1
"MS","jackson",2020-07-10,6
"MS","jackson",2020-07-11,5
"MS","jackson",2020-07-14,5
"MS","jackson",2020-07-15,6
"MS","jackson",2020-07-16,9
"MS","jackson",2020-07-17,12
"MS","jackson",2020-07-18,2
"MS","jackson",2020-07-20,5
"MS","jackson",2020-07-21,7
"MS","jackson",2020-07-22,3
"MS","jackson",2020-07-23,2
"MS","jackson",2020-07-24,4
"MS","jackson",2020-07-25,2
"MS","jackson",2020-07-27,4
"MS","jackson",2020-07-28,7
"MS","jackson",2020-07-29,7
"MS","jackson",2020-07-30,7
"MS","jackson",2020-07-31,3
"MS","jackson",2020-08-01,3
"MS","jackson",2020-08-02,1
"MS","jackson",2020-08-04,9
"MS","jackson",2020-08-05,10
"MS","jackson",2020-08-06,3
"MS","jackson",2020-08-07,4
"MS","jackson",2020-08-08,3
"MS","jackson",2020-08-10,1
"MS","jackson",2020-08-11,5
"MS","jackson",2020-08-12,3
"MS","jackson",2020-08-13,2
"MS","jackson",2020-08-14,1
"MS","jackson",2020-08-17,2
"MS","meridian",2020-06-24,1
"MS","meridian",2020-06-25,2
"MS","meridian",2020-06-29,1
"MS","meridian",2020-07-01,1
"MS","meridian",2020-07-04,2
"MS","meridian",2020-07-07,1
"MS","meridian",2020-07-08,5
"MS","meridian",2020-07-09,1
"MS","meridian",2020-07-10,2
"MS","meridian",2020-07-13,2
"MS","meridian",2020-07-16,5
"MS","meridian",2020-07-17,5
"MS","meridian",2020-07-22,3
"MS","meridian",2020-07-23,5
"MS","meridian",2020-07-24,1
"MS","meridian",2020-07-27,1
