"state","city","datePosted","personalAssistant_jobsPosted"
"IN","south+bend",2020-07-12,1
"IN","south+bend",2020-07-14,2
"IN","south+bend",2020-07-15,3
"IN","south+bend",2020-07-21,1
"IN","south+bend",2020-07-22,2
"IN","south+bend",2020-07-27,2
"IN","south+bend",2020-07-28,3
"IN","south+bend",2020-08-06,1
"IN","south+bend",2020-08-11,1
"IN","south+bend",2020-08-12,1
"IN","south+bend",2020-08-13,1
"KS","kansas+city",2020-06-25,2
"KS","kansas+city",2020-06-28,1
"KS","kansas+city",2020-06-29,2
"KS","kansas+city",2020-06-30,1
"KS","kansas+city",2020-07-01,1
"KS","kansas+city",2020-07-06,2
"KS","kansas+city",2020-07-07,3
"KS","kansas+city",2020-07-08,1
"KS","kansas+city",2020-07-10,2
"KS","kansas+city",2020-07-13,2
"KS","kansas+city",2020-07-14,8
"KS","kansas+city",2020-07-15,4
"KS","kansas+city",2020-07-16,6
"KS","kansas+city",2020-07-17,3
"KS","kansas+city",2020-07-20,2
"KS","kansas+city",2020-07-22,4
"KS","kansas+city",2020-07-23,5
"KS","kansas+city",2020-07-24,2
"KS","kansas+city",2020-07-25,3
"KS","kansas+city",2020-07-28,6
"KS","kansas+city",2020-07-29,6
"KS","kansas+city",2020-07-30,3
"KS","kansas+city",2020-07-31,1
"KS","kansas+city",2020-08-03,5
"KS","kansas+city",2020-08-04,4
"KS","kansas+city",2020-08-05,3
"KS","kansas+city",2020-08-06,4
"KS","kansas+city",2020-08-07,4
"KS","kansas+city",2020-08-08,1
"KS","kansas+city",2020-08-10,1
"KS","kansas+city",2020-08-12,3
"KS","kansas+city",2020-08-13,1
"KS","kansas+city",2020-08-14,2
"KS","kansas+city",2020-08-17,3
"KS","lawrence",2020-06-22,1
"KS","lawrence",2020-06-26,1
"KS","lawrence",2020-07-02,2
"KS","lawrence",2020-07-10,1
"KS","lawrence",2020-07-11,1
"KS","lawrence",2020-07-14,4
"KS","lawrence",2020-07-28,3
"KS","lawrence",2020-07-29,1
"KS","lawrence",2020-07-30,1
"KS","lawrence",2020-07-31,1
"KS","lawrence",2020-08-01,1
"KS","lawrence",2020-08-04,2
"KS","lawrence",2020-08-05,3
"KS","lawrence",2020-08-06,1
"KS","lawrence",2020-08-07,1
"KS","lawrence",2020-08-13,1
"KS","lenexa",2020-06-25,2
"KS","lenexa",2020-06-28,1
"KS","lenexa",2020-06-29,1
"KS","lenexa",2020-07-06,2
"KS","lenexa",2020-07-07,1
"KS","lenexa",2020-07-08,1
"KS","lenexa",2020-07-10,3
"KS","lenexa",2020-07-11,1
"KS","lenexa",2020-07-13,2
"KS","lenexa",2020-07-14,8
"KS","lenexa",2020-07-15,6
"KS","lenexa",2020-07-16,6
"KS","lenexa",2020-07-17,4
"KS","lenexa",2020-07-20,2
"KS","lenexa",2020-07-22,3
"KS","lenexa",2020-07-23,4
"KS","lenexa",2020-07-24,2
"KS","lenexa",2020-07-25,2
"KS","lenexa",2020-07-27,1
"KS","lenexa",2020-07-28,6
"KS","lenexa",2020-07-29,5
"KS","lenexa",2020-07-30,2
"KS","lenexa",2020-08-03,4
"KS","lenexa",2020-08-04,4
"KS","lenexa",2020-08-05,3
"KS","lenexa",2020-08-06,3
"KS","lenexa",2020-08-07,4
"KS","lenexa",2020-08-08,2
"KS","lenexa",2020-08-10,1
"KS","lenexa",2020-08-12,2
"KS","lenexa",2020-08-13,1
"KS","lenexa",2020-08-14,2
"KS","lenexa",2020-08-17,3
"KS","manhattan",2020-07-01,1
"KS","manhattan",2020-07-02,1
"KS","manhattan",2020-07-11,1
"KS","manhattan",2020-07-21,1
"KS","manhattan",2020-07-22,2
"KS","manhattan",2020-07-23,1
"KS","manhattan",2020-07-27,2
"KS","manhattan",2020-07-28,2
"KS","manhattan",2020-07-29,1
"KS","manhattan",2020-07-30,1
"KS","manhattan",2020-08-10,1
"KS","olathe",2020-06-25,2
"KS","olathe",2020-06-28,1
"KS","olathe",2020-07-02,2
"KS","olathe",2020-07-06,2
"KS","olathe",2020-07-07,1
"KS","olathe",2020-07-08,1
"KS","olathe",2020-07-10,2
"KS","olathe",2020-07-11,1
"KS","olathe",2020-07-13,3
"KS","olathe",2020-07-14,9
"KS","olathe",2020-07-15,4
"KS","olathe",2020-07-16,7
"KS","olathe",2020-07-17,4
"KS","olathe",2020-07-20,2
"KS","olathe",2020-07-22,3
"KS","olathe",2020-07-23,2
"KS","olathe",2020-07-24,2
"KS","olathe",2020-07-25,2
"KS","olathe",2020-07-28,5
"KS","olathe",2020-07-29,5
"KS","olathe",2020-07-30,3
"KS","olathe",2020-08-03,3
"KS","olathe",2020-08-04,4
"KS","olathe",2020-08-05,3
"KS","olathe",2020-08-06,4
"KS","olathe",2020-08-07,3
"KS","olathe",2020-08-08,2
"KS","olathe",2020-08-10,1
"KS","olathe",2020-08-12,2
"KS","olathe",2020-08-13,1
"KS","olathe",2020-08-14,2
"KS","olathe",2020-08-17,4
"KS","overland+park",2020-06-25,2
"KS","overland+park",2020-06-28,1
"KS","overland+park",2020-06-29,2
"KS","overland+park",2020-07-06,2
"KS","overland+park",2020-07-07,2
"KS","overland+park",2020-07-08,1
"KS","overland+park",2020-07-10,3
"KS","overland+park",2020-07-11,1
"KS","overland+park",2020-07-13,2
"KS","overland+park",2020-07-14,10
"KS","overland+park",2020-07-15,6
"KS","overland+park",2020-07-16,6
"KS","overland+park",2020-07-17,3
"KS","overland+park",2020-07-20,2
"KS","overland+park",2020-07-22,4
"KS","overland+park",2020-07-23,4
"KS","overland+park",2020-07-24,2
"KS","overland+park",2020-07-25,2
"KS","overland+park",2020-07-28,5
"KS","overland+park",2020-07-29,7
"KS","overland+park",2020-07-30,3
"KS","overland+park",2020-07-31,1
"KS","overland+park",2020-08-03,4
"KS","overland+park",2020-08-04,4
"KS","overland+park",2020-08-05,4
"KS","overland+park",2020-08-06,4
"KS","overland+park",2020-08-07,4
"KS","overland+park",2020-08-08,2
"KS","overland+park",2020-08-10,1
"KS","overland+park",2020-08-12,3
"KS","overland+park",2020-08-13,1
"KS","overland+park",2020-08-14,2
"KS","overland+park",2020-08-17,3
"KS","salina",2020-07-11,1
"KS","salina",2020-07-17,1
"KS","salina",2020-07-18,1
"KS","shawnee",2020-06-25,2
"KS","shawnee",2020-06-28,1
"KS","shawnee",2020-06-29,1
"KS","shawnee",2020-06-30,1
"KS","shawnee",2020-07-01,1
"KS","shawnee",2020-07-06,2
"KS","shawnee",2020-07-07,2
"KS","shawnee",2020-07-08,1
"KS","shawnee",2020-07-10,2
"KS","shawnee",2020-07-13,2
"KS","shawnee",2020-07-14,9
"KS","shawnee",2020-07-15,5
"KS","shawnee",2020-07-16,6
"KS","shawnee",2020-07-17,3
"KS","shawnee",2020-07-20,2
"KS","shawnee",2020-07-22,5
"KS","shawnee",2020-07-23,6
"KS","shawnee",2020-07-24,2
"KS","shawnee",2020-07-25,2
"KS","shawnee",2020-07-28,6
"KS","shawnee",2020-07-29,9
"KS","shawnee",2020-07-30,4
"KS","shawnee",2020-07-31,1
"KS","shawnee",2020-08-03,5
"KS","shawnee",2020-08-04,4
"KS","shawnee",2020-08-05,4
"KS","shawnee",2020-08-06,5
"KS","shawnee",2020-08-07,5
"KS","shawnee",2020-08-08,2
"KS","shawnee",2020-08-10,1
"KS","shawnee",2020-08-12,3
"KS","shawnee",2020-08-13,1
"KS","shawnee",2020-08-14,2
"KS","shawnee",2020-08-17,3
"KS","topeka",2020-06-22,1
"KS","topeka",2020-07-02,2
"KS","topeka",2020-07-11,1
"KS","topeka",2020-07-14,3
"KS","topeka",2020-07-21,2
"KS","topeka",2020-07-22,2
"KS","topeka",2020-07-24,1
"KS","topeka",2020-07-25,1
"KS","topeka",2020-07-30,2
"KS","topeka",2020-07-31,1
"KS","topeka",2020-08-01,1
"KS","topeka",2020-08-03,1
"KS","topeka",2020-08-04,2
"KS","topeka",2020-08-05,3
"KS","topeka",2020-08-10,1
"KS","wichita",2020-07-17,3
"KS","wichita",2020-07-18,1
"KS","wichita",2020-07-25,2
"KS","wichita",2020-07-26,2
"KS","wichita",2020-07-28,1
"KS","wichita",2020-07-29,1
"KS","wichita",2020-07-31,2
"KS","wichita",2020-08-01,1
"KS","wichita",2020-08-04,1
"KS","wichita",2020-08-06,2
"KS","wichita",2020-08-07,2
"KS","wichita",2020-08-08,2
"KS","wichita",2020-08-10,1
"KS","wichita",2020-08-11,1
"KS","wichita",2020-08-16,1
"KS","wichita",2020-08-17,1
"KY","bowling+green",2020-07-16,2
"KY","bowling+green",2020-07-17,1
"KY","bowling+green",2020-08-06,1
"KY","bowling+green",2020-08-07,1
"KY","bowling+green",2020-08-11,1
"KY","bowling+green",2020-08-12,1
"KY","covington",2020-06-22,1
"KY","covington",2020-06-24,1
"KY","covington",2020-06-25,4
"KY","covington",2020-07-04,1
"KY","covington",2020-07-05,1
"KY","covington",2020-07-07,2
"KY","covington",2020-07-08,3
"KY","covington",2020-07-09,3
"KY","covington",2020-07-10,3
"KY","covington",2020-07-11,3
"KY","covington",2020-07-15,3
"KY","covington",2020-07-16,8
"KY","covington",2020-07-17,6
"KY","covington",2020-07-18,2
"KY","covington",2020-07-20,1
"KY","covington",2020-07-21,2
"KY","covington",2020-07-22,3
"KY","covington",2020-07-23,7
"KY","covington",2020-07-24,4
"KY","covington",2020-07-26,2
"KY","covington",2020-07-27,4
"KY","covington",2020-07-28,4
"KY","covington",2020-07-29,4
"KY","covington",2020-07-30,2
"KY","covington",2020-07-31,6
"KY","covington",2020-08-01,3
"KY","covington",2020-08-03,3
"KY","covington",2020-08-04,1
"KY","covington",2020-08-06,1
"KY","covington",2020-08-08,1
"KY","covington",2020-08-09,1
"KY","covington",2020-08-10,4
"KY","covington",2020-08-11,1
"KY","covington",2020-08-12,2
"KY","covington",2020-08-13,1
"KY","elizabethtown",2020-06-23,1
"KY","elizabethtown",2020-06-24,2
"KY","elizabethtown",2020-06-26,1
"KY","elizabethtown",2020-07-05,1
"KY","elizabethtown",2020-07-10,1
"KY","elizabethtown",2020-07-11,2
"KY","elizabethtown",2020-07-15,3
"KY","elizabethtown",2020-07-19,4
"KY","elizabethtown",2020-07-20,1
"KY","elizabethtown",2020-07-23,2
"KY","elizabethtown",2020-07-31,2
"KY","elizabethtown",2020-08-05,1
"KY","elizabethtown",2020-08-06,1
"KY","elizabethtown",2020-08-09,1
"KY","elizabethtown",2020-08-10,1
"KY","elizabethtown",2020-08-11,1
"KY","florence",2020-06-22,1
"KY","florence",2020-06-24,1
"KY","florence",2020-06-25,3
"KY","florence",2020-07-04,1
"KY","florence",2020-07-05,1
"KY","florence",2020-07-07,2
"KY","florence",2020-07-08,1
"KY","florence",2020-07-09,1
"KY","florence",2020-07-10,2
"KY","florence",2020-07-11,3
"KY","florence",2020-07-15,1
"KY","florence",2020-07-16,5
"KY","florence",2020-07-17,5
"KY","florence",2020-07-18,2
"KY","florence",2020-07-20,3
"KY","florence",2020-07-21,3
"KY","florence",2020-07-22,3
"KY","florence",2020-07-23,7
"KY","florence",2020-07-24,5
"KY","florence",2020-07-26,2
"KY","florence",2020-07-27,4
"KY","florence",2020-07-28,5
"KY","florence",2020-07-29,2
"KY","florence",2020-07-30,2
"KY","florence",2020-07-31,6
"KY","florence",2020-08-01,3
"KY","florence",2020-08-03,3
"KY","florence",2020-08-04,1
"KY","florence",2020-08-05,1
"KY","florence",2020-08-06,1
"KY","florence",2020-08-08,1
"KY","florence",2020-08-09,1
"KY","florence",2020-08-10,5
"KY","florence",2020-08-11,1
"KY","florence",2020-08-12,2
"KY","florence",2020-08-13,1
"KY","georgetown",2020-06-24,1
"KY","georgetown",2020-07-05,3
"KY","georgetown",2020-07-09,1
"KY","georgetown",2020-07-10,2
"KY","georgetown",2020-07-11,2
"KY","georgetown",2020-07-13,5
"KY","georgetown",2020-07-14,1
"KY","georgetown",2020-07-15,2
"KY","georgetown",2020-07-16,4
"KY","georgetown",2020-07-17,1
"KY","georgetown",2020-07-20,3
"KY","georgetown",2020-07-21,1
"KY","georgetown",2020-07-23,2
"KY","georgetown",2020-07-24,4
"KY","georgetown",2020-07-25,1
"KY","georgetown",2020-07-28,1
"KY","georgetown",2020-07-30,3
"KY","georgetown",2020-07-31,5
"KY","georgetown",2020-08-01,2
"KY","georgetown",2020-08-05,2
"KY","georgetown",2020-08-06,2
"KY","georgetown",2020-08-07,1
"KY","georgetown",2020-08-08,1
"KY","georgetown",2020-08-09,1
"KY","georgetown",2020-08-10,1
"KY","georgetown",2020-08-11,1
"KY","georgetown",2020-08-14,2
"KY","lexington",2020-06-24,1
"KY","lexington",2020-06-25,1
"KY","lexington",2020-07-05,3
"KY","lexington",2020-07-10,3
"KY","lexington",2020-07-11,2
"KY","lexington",2020-07-13,5
"KY","lexington",2020-07-14,1
"KY","lexington",2020-07-15,2
"KY","lexington",2020-07-16,2
"KY","lexington",2020-07-17,1
"KY","lexington",2020-07-20,3
"KY","lexington",2020-07-21,1
"KY","lexington",2020-07-23,2
"KY","lexington",2020-07-24,5
"KY","lexington",2020-07-25,1
"KY","lexington",2020-07-28,1
"KY","lexington",2020-07-30,3
"KY","lexington",2020-07-31,4
"KY","lexington",2020-08-01,2
"KY","lexington",2020-08-05,3
"KY","lexington",2020-08-06,3
"KY","lexington",2020-08-07,1
"KY","lexington",2020-08-08,1
"KY","lexington",2020-08-09,1
"KY","lexington",2020-08-10,2
"KY","lexington",2020-08-11,1
"KY","lexington",2020-08-14,2
"KY","louisville",2020-06-23,1
"KY","louisville",2020-06-26,1
"KY","louisville",2020-07-02,1
"KY","louisville",2020-07-03,2
"KY","louisville",2020-07-04,1
"KY","louisville",2020-07-06,2
"KY","louisville",2020-07-07,4
"KY","louisville",2020-07-08,2
"KY","louisville",2020-07-09,1
"KY","louisville",2020-07-10,5
"KY","louisville",2020-07-11,3
"KY","louisville",2020-07-12,1
"KY","louisville",2020-07-14,1
"KY","louisville",2020-07-15,1
"KY","louisville",2020-07-16,2
"KY","louisville",2020-07-17,3
"KY","louisville",2020-07-18,1
"KY","louisville",2020-07-19,2
"KY","louisville",2020-07-20,1
"KY","louisville",2020-07-21,2
"KY","louisville",2020-07-22,3
"KY","louisville",2020-07-23,3
"KY","louisville",2020-07-24,2
"KY","louisville",2020-07-25,5
"KY","louisville",2020-07-28,3
"KY","louisville",2020-07-29,3
"KY","louisville",2020-07-30,3
"KY","louisville",2020-07-31,1
"KY","louisville",2020-08-01,1
"KY","louisville",2020-08-02,2
"KY","louisville",2020-08-04,4
"KY","louisville",2020-08-05,3
"KY","louisville",2020-08-06,1
"KY","louisville",2020-08-07,3
"KY","louisville",2020-08-08,6
"KY","louisville",2020-08-11,2
"KY","louisville",2020-08-13,3
"KY","louisville",2020-08-14,2
"KY","louisville",2020-08-15,1
"KY","louisville",2020-08-16,1
"KY","nicholasville",2020-06-24,1
"KY","nicholasville",2020-06-25,1
"KY","nicholasville",2020-07-05,3
"KY","nicholasville",2020-07-10,1
"KY","nicholasville",2020-07-11,1
"KY","nicholasville",2020-07-13,2
"KY","nicholasville",2020-07-15,2
"KY","nicholasville",2020-07-16,2
"KY","nicholasville",2020-07-17,1
"KY","nicholasville",2020-07-20,3
"KY","nicholasville",2020-07-21,1
"KY","nicholasville",2020-07-23,2
"KY","nicholasville",2020-07-24,5
"KY","nicholasville",2020-07-25,1
"KY","nicholasville",2020-07-28,1
"KY","nicholasville",2020-07-30,3
"KY","nicholasville",2020-07-31,4
"KY","nicholasville",2020-08-01,2
"KY","nicholasville",2020-08-04,1
"KY","nicholasville",2020-08-05,4
"KY","nicholasville",2020-08-06,3
"KY","nicholasville",2020-08-07,1
"KY","nicholasville",2020-08-08,1
"KY","nicholasville",2020-08-09,1
"KY","nicholasville",2020-08-10,2
"KY","nicholasville",2020-08-11,1
"KY","nicholasville",2020-08-14,2
"KY","owensboro",2020-07-17,1
"KY","owensboro",2020-08-01,1
"KY","owensboro",2020-08-04,1
"KY","owensboro",2020-08-14,1
"KY","richmond",2020-06-24,1
"KY","richmond",2020-06-25,1
"KY","richmond",2020-07-05,3
"KY","richmond",2020-07-10,1
"KY","richmond",2020-07-11,1
"KY","richmond",2020-07-13,2
"KY","richmond",2020-07-15,2
"KY","richmond",2020-07-16,2
"KY","richmond",2020-07-17,1
"KY","richmond",2020-07-20,3
"KY","richmond",2020-07-21,1
"KY","richmond",2020-07-23,2
"KY","richmond",2020-07-24,5
"KY","richmond",2020-07-25,1
"KY","richmond",2020-07-28,1
"KY","richmond",2020-07-30,3
"KY","richmond",2020-07-31,4
"KY","richmond",2020-08-01,2
"KY","richmond",2020-08-05,3
"KY","richmond",2020-08-06,3
"KY","richmond",2020-08-07,1
"KY","richmond",2020-08-08,1
"KY","richmond",2020-08-09,1
"KY","richmond",2020-08-10,2
"KY","richmond",2020-08-11,1
"KY","richmond",2020-08-12,1
"KY","richmond",2020-08-14,1
"LA","alexandria",2020-07-06,1
"LA","alexandria",2020-07-07,1
"LA","alexandria",2020-07-26,2
"LA","alexandria",2020-07-27,1
"LA","alexandria",2020-07-29,4
"LA","alexandria",2020-07-30,3
"LA","baton+rouge",2020-06-24,1
"LA","baton+rouge",2020-07-01,2
"LA","baton+rouge",2020-07-08,1
"LA","baton+rouge",2020-07-15,1
"LA","baton+rouge",2020-07-16,1
"LA","baton+rouge",2020-07-17,1
"LA","baton+rouge",2020-07-20,1
"LA","baton+rouge",2020-07-21,1
"LA","baton+rouge",2020-07-29,1
"LA","baton+rouge",2020-07-30,2
"LA","baton+rouge",2020-08-04,1
"LA","baton+rouge",2020-08-05,1
"LA","baton+rouge",2020-08-06,1
"LA","baton+rouge",2020-08-14,2
"LA","bossier+city",2020-07-09,1
"LA","bossier+city",2020-07-18,1
"LA","bossier+city",2020-07-19,1
"LA","bossier+city",2020-07-23,1
"LA","bossier+city",2020-07-24,1
"LA","bossier+city",2020-08-06,1
"LA","bossier+city",2020-08-10,1
"LA","bossier+city",2020-08-14,1
"LA","kenner",2020-06-23,1
"LA","kenner",2020-07-01,2
"LA","kenner",2020-07-06,2
"LA","kenner",2020-07-07,1
"LA","kenner",2020-07-09,3
"LA","kenner",2020-07-10,2
"LA","kenner",2020-07-13,3
"LA","kenner",2020-07-14,5
"LA","kenner",2020-07-15,2
"LA","kenner",2020-07-16,4
"LA","kenner",2020-07-17,3
"LA","kenner",2020-07-18,1
"LA","kenner",2020-07-23,2
"LA","kenner",2020-07-25,1
"LA","kenner",2020-07-30,1
"LA","kenner",2020-07-31,4
"LA","kenner",2020-08-01,1
"LA","kenner",2020-08-05,1
"LA","kenner",2020-08-06,4
"LA","kenner",2020-08-12,2
"LA","kenner",2020-08-14,2
"LA","kenner",2020-08-17,1
"LA","lafayette",2020-07-02,2
"LA","lafayette",2020-07-03,1
"LA","lafayette",2020-07-11,2
"LA","lafayette",2020-07-12,2
"LA","lafayette",2020-07-13,1
"LA","lafayette",2020-07-17,1
"LA","lafayette",2020-07-25,2
"LA","lafayette",2020-07-26,1
"LA","lafayette",2020-07-29,1
"LA","lafayette",2020-07-30,1
"LA","lafayette",2020-08-03,2
"LA","lafayette",2020-08-17,1
"LA","lake+charles",2020-07-22,2
"LA","lake+charles",2020-07-23,2
"LA","lake+charles",2020-07-28,1
"LA","lake+charles",2020-08-11,1
"LA","metairie",2020-06-23,1
"LA","metairie",2020-07-01,2
"LA","metairie",2020-07-06,2
"LA","metairie",2020-07-07,1
"LA","metairie",2020-07-09,3
"LA","metairie",2020-07-10,2
"LA","metairie",2020-07-13,2
"LA","metairie",2020-07-14,5
"LA","metairie",2020-07-15,1
"LA","metairie",2020-07-16,3
"LA","metairie",2020-07-17,3
"LA","metairie",2020-07-18,1
"LA","metairie",2020-07-23,2
"LA","metairie",2020-07-25,1
"LA","metairie",2020-07-30,1
"LA","metairie",2020-07-31,4
"LA","metairie",2020-08-01,1
"LA","metairie",2020-08-05,2
"LA","metairie",2020-08-06,3
"LA","metairie",2020-08-12,2
"LA","metairie",2020-08-14,2
"LA","metairie",2020-08-17,1
"LA","monroe",2020-06-24,1
"LA","new+orleans",2020-06-23,1
"LA","new+orleans",2020-07-01,2
"LA","new+orleans",2020-07-06,2
"LA","new+orleans",2020-07-07,1
"LA","new+orleans",2020-07-09,3
"LA","new+orleans",2020-07-10,2
"LA","new+orleans",2020-07-13,2
"LA","new+orleans",2020-07-14,4
"LA","new+orleans",2020-07-15,2
"LA","new+orleans",2020-07-16,4
"LA","new+orleans",2020-07-17,3
"LA","new+orleans",2020-07-18,1
"LA","new+orleans",2020-07-23,2
"LA","new+orleans",2020-07-25,1
"LA","new+orleans",2020-07-30,1
"LA","new+orleans",2020-07-31,4
"LA","new+orleans",2020-08-01,1
"LA","new+orleans",2020-08-05,1
"LA","new+orleans",2020-08-06,3
"LA","new+orleans",2020-08-12,2
"LA","new+orleans",2020-08-14,2
"LA","new+orleans",2020-08-17,1
"LA","shreveport",2020-07-09,1
"LA","shreveport",2020-07-11,1
"LA","shreveport",2020-07-18,1
"LA","shreveport",2020-07-19,1
"LA","shreveport",2020-07-23,1
"LA","shreveport",2020-07-24,1
"LA","shreveport",2020-08-06,1
"LA","shreveport",2020-08-10,1
"LA","shreveport",2020-08-14,1
"MA","boston",2020-06-22,1
"MA","boston",2020-06-24,1
"MA","boston",2020-06-29,3
"MA","boston",2020-06-30,4
"MA","boston",2020-07-01,3
"MA","boston",2020-07-02,1
"MA","boston",2020-07-03,1
"MA","boston",2020-07-06,1
"MA","boston",2020-07-07,3
"MA","boston",2020-07-08,7
"MA","boston",2020-07-09,5
"MA","boston",2020-07-10,3
"MA","boston",2020-07-11,1
"MA","boston",2020-07-13,1
"MA","boston",2020-07-14,12
"MA","boston",2020-07-15,10
"MA","boston",2020-07-16,10
"MA","boston",2020-07-17,6
"MA","boston",2020-07-18,3
"MA","boston",2020-07-20,7
"MA","boston",2020-07-21,5
"MA","boston",2020-07-22,3
"MA","boston",2020-07-23,7
"MA","boston",2020-07-24,5
"MA","boston",2020-07-25,4
"MA","boston",2020-07-27,2
"MA","boston",2020-07-28,10
"MA","boston",2020-07-29,4
"MA","boston",2020-07-30,7
"MA","boston",2020-07-31,6
"MA","boston",2020-08-01,4
"MA","boston",2020-08-02,3
"MA","boston",2020-08-03,9
"MA","boston",2020-08-04,2
"MA","boston",2020-08-05,4
"MA","boston",2020-08-06,4
"MA","boston",2020-08-07,6
"MA","boston",2020-08-08,1
"MA","boston",2020-08-10,2
"MA","boston",2020-08-11,1
"MA","boston",2020-08-12,7
"MA","boston",2020-08-13,2
"MA","boston",2020-08-14,2
"MA","boston",2020-08-16,1
"MA","boston",2020-08-17,2
"MA","brockton",2020-06-22,2
"MA","brockton",2020-06-24,2
"MA","brockton",2020-06-29,2
"MA","brockton",2020-06-30,3
"MA","brockton",2020-07-01,3
"MA","brockton",2020-07-02,6
"MA","brockton",2020-07-03,4
"MA","brockton",2020-07-06,1
"MA","brockton",2020-07-07,5
"MA","brockton",2020-07-08,10
"MA","brockton",2020-07-09,8
"MA","brockton",2020-07-10,5
"MA","brockton",2020-07-11,2
"MA","brockton",2020-07-14,9
"MA","brockton",2020-07-15,9
"MA","brockton",2020-07-16,8
"MA","brockton",2020-07-17,6
"MA","brockton",2020-07-18,5
"MA","brockton",2020-07-20,5
"MA","brockton",2020-07-21,5
"MA","brockton",2020-07-22,5
"MA","brockton",2020-07-23,8
"MA","brockton",2020-07-24,3
"MA","brockton",2020-07-25,3
"MA","brockton",2020-07-27,6
"MA","brockton",2020-07-28,11
"MA","brockton",2020-07-29,3
"MA","brockton",2020-07-30,8
"MA","brockton",2020-07-31,6
"MA","brockton",2020-08-01,1
"MA","brockton",2020-08-03,7
"MA","brockton",2020-08-04,4
"MA","brockton",2020-08-05,4
"MA","brockton",2020-08-06,3
"MA","brockton",2020-08-07,5
"MA","brockton",2020-08-08,2
"MA","brockton",2020-08-10,4
"MA","brockton",2020-08-11,3
"MA","brockton",2020-08-12,5
